[27/Feb/2014:16:55:01 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&country=125&gender=2&education=0&age=30 | + | 2738 | 243
[27/Feb/2014:17:08:44 +0000] | 150.70.97.124 | /stats2/segment | ? | + | 221945 | 660
[27/Feb/2014:17:08:45 +0000] | 150.70.97.113 | /stats2/segment | ?&hdi=4 | + | 1550 | 1604
[27/Feb/2014:17:08:45 +0000] | 150.70.97.118 | /stats2/segment | ?&hdi=3 | + | 1299 | 1633
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/value_list | ?dim=partner | + | 3723 | 14324
[27/Feb/2014:17:08:46 +0000] | 150.70.97.99 | /stats2/segment | ?&education=3 | + | 1356 | 649
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/demographics |  | + | 1324 | 1199
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ? | + | 1249 | 252
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/countries |  | + | 10632 | 32379
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=0&education=0 | + | 1658 | 252
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&gender=1 | + | 1287 | 249
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&education=3 | + | 1349 | 246
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&education=4 | + | 1275 | 252
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&age=15 | + | 2596 | 249
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&age=30 | + | 1569 | 253
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&age=60 | + | 1564 | 247
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&age=45 | + | 3324 | 248
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&age=61 | + | 8270 | 238
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&hdi=1 | + | 2797 | 363
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&hdi=2 | + | 2892 | 369
[27/Feb/2014:17:08:47 +0000] | 88.211.195.242 | /stats2/segment | ?&hdi=4 | + | 1591 | 360
[27/Feb/2014:17:08:47 +0000] | 88.211.195.242 | /stats2/segment | ?&hdi=3 | + | 3259 | 366
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&gender=2 | + | 606758 | 252
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&education=1 | + | 599190 | 246
[27/Feb/2014:17:08:46 +0000] | 88.211.195.242 | /stats2/segment | ?&education=2 | + | 679623 | 249
[27/Feb/2014:17:08:47 +0000] | 150.70.97.113 | /stats2/countries |  | + | 382659 | 220318
[27/Feb/2014:17:08:51 +0000] | 150.70.97.117 | /stats2/segment | ?&age=30 | + | 149393 | 659
[27/Feb/2014:17:08:52 +0000] | 127.0.0.1 | * |  | - | 3137 | 0
[27/Feb/2014:17:08:53 +0000] | 150.70.97.127 | /stats2/segment | ?&age=61 | + | 157219 | 641
[27/Feb/2014:17:08:53 +0000] | 127.0.0.1 | * |  | - | 327 | 0
[27/Feb/2014:17:08:53 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=0&education=4 | + | 2675 | 253
[27/Feb/2014:17:08:55 +0000] | 150.70.97.124 | /stats2/demographics |  | + | 1298 | 2928
[27/Feb/2014:17:08:55 +0000] | 150.70.97.114 | /stats2/segment | ?&age=60 | + | 1576 | 643
[27/Feb/2014:17:08:57 +0000] | 150.70.97.116 | /stats2/segment | ?&education=4 | + | 1418 | 658
[27/Feb/2014:17:09:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 1234 | 14
[27/Feb/2014:17:09:02 +0000] | 127.0.0.1 | * |  | - | 164 | 0
[27/Feb/2014:17:09:05 +0000] | 150.70.97.127 | /stats2/value_list | ?dim=partner | + | 77232 | 62884
[27/Feb/2014:17:09:05 +0000] | 150.70.97.120 | /stats2/segment | ?&education=2 | + | 1260 | 650
[27/Feb/2014:17:09:05 +0000] | 150.70.97.113 | /stats2/segment | ?&age=15 | + | 1257 | 646
[27/Feb/2014:17:09:05 +0000] | 150.70.97.97 | /stats2/segment | ?&hdi=1 | + | 1351 | 1625
[27/Feb/2014:17:09:06 +0000] | 150.70.97.118 | /stats2/segment | ?&gender=1 | + | 1509 | 658
[27/Feb/2014:17:09:06 +0000] | 150.70.97.121 | /stats2/segment | ?&country=0&gender=0&education=0 | + | 1243 | 660
[27/Feb/2014:17:09:11 +0000] | 150.70.97.119 | /stats2/segment | ?&education=1 | + | 1491 | 644
[27/Feb/2014:17:09:11 +0000] | 150.70.97.119 | /stats2/segment | ?&gender=2 | + | 1160 | 658
[27/Feb/2014:17:09:11 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=1&education=4 | + | 2889 | 249
[27/Feb/2014:17:09:12 +0000] | 150.70.97.123 | /stats2/segment | ?&age=45 | + | 1460 | 650
[27/Feb/2014:17:09:13 +0000] | 150.70.97.114 | /stats2/segment | ?&hdi=2 | + | 160029 | 1624
[27/Feb/2014:17:09:16 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=2&education=4 | + | 2817 | 248
[27/Feb/2014:17:09:21 +0000] | 127.0.0.1 | * |  | - | 169 | 0
[27/Feb/2014:17:09:22 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=2&education=4&age=140 | + | 2739 | 235
[27/Feb/2014:17:09:26 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=2&education=4&age=60 | + | 2744 | 240
[27/Feb/2014:17:09:29 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=2&education=4&age=45 | + | 2672 | 244
[27/Feb/2014:17:09:35 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=2&education=4&age=30 | + | 10426 | 247
[27/Feb/2014:17:09:38 +0000] | 88.211.195.242 | /stats2/segment | ?&country=0&gender=2&education=4&age=15 | + | 2964 | 235
[27/Feb/2014:17:09:46 +0000] | 82.114.178.228 | /stats/totalvotes |  | + | 1995 | 45
[27/Feb/2014:17:09:46 +0000] | 88.211.195.242 | /stats2/segment | ?&hdi=4&gender=2&education=4&age=15 | + | 17102 | 339
[27/Feb/2014:17:09:50 +0000] | 88.211.195.242 | /stats2/segment | ?&hdi=3&gender=2&education=4&age=15 | + | 15214 | 356
[27/Feb/2014:17:09:53 +0000] | 88.211.195.242 | /stats2/segment | ?&hdi=2&gender=2&education=4&age=15 | + | 15782 | 354
[27/Feb/2014:17:09:57 +0000] | 88.211.195.242 | /stats2/segment | ?&hdi=1&gender=2&education=4&age=15 | + | 15717 | 343
[27/Feb/2014:17:10:03 +0000] | 88.211.195.242 | /stats2/segment | ?&region=3&gender=2&education=4&age=15 | + | 3884 | 260
[27/Feb/2014:17:10:02 +0000] | 54.227.246.164 | /stats/ping |  | - | 1289820 | 14
[27/Feb/2014:17:10:02 +0000] | 54.227.246.164 | /stats/partners |  | - | 989830 | 70211
[27/Feb/2014:17:10:16 +0000] | 150.70.75.33 | /stats2/value_list | ?dim=partner | + | 150791 | 62884
[27/Feb/2014:17:10:18 +0000] | 150.70.75.33 | /stats2/segment | ? | + | 1476 | 660
[27/Feb/2014:17:10:19 +0000] | 150.70.75.33 | /stats2/segment | ?&hdi=2 | + | 1655 | 1624
[27/Feb/2014:17:10:21 +0000] | 150.70.75.33 | /stats2/countries |  | + | 297122 | 220318
[27/Feb/2014:17:10:22 +0000] | 150.70.75.33 | /stats2/segment | ?&education=2 | + | 1670 | 650
[27/Feb/2014:17:10:23 +0000] | 150.70.75.33 | /stats2/segment | ?&age=45 | + | 11635 | 650
[27/Feb/2014:17:10:24 +0000] | 150.70.173.44 | /stats2/segment | ?&country=0&gender=0&education=4 | + | 1516 | 658
[27/Feb/2014:17:10:23 +0000] | 150.70.75.33 | /stats2/segment | ?&hdi=3 | + | 541718 | 1633
[27/Feb/2014:17:10:25 +0000] | 150.70.75.33 | /stats2/segment | ?&age=61 | + | 1601 | 641
[27/Feb/2014:17:10:29 +0000] | 150.70.75.33 | /stats2/segment | ?&gender=1 | + | 1567 | 658
[27/Feb/2014:17:10:36 +0000] | 150.70.75.33 | /stats2/segment | ?&hdi=4 | + | 1279 | 1604
[27/Feb/2014:17:10:36 +0000] | 150.70.75.33 | /stats2/segment | ?&hdi=1 | + | 28935 | 1625
[27/Feb/2014:17:10:47 +0000] | 150.70.97.119 | /stats2/segment | ?&country=0&gender=2&education=4&age=45 | + | 1560 | 642
[27/Feb/2014:17:10:48 +0000] | 150.70.97.99 | /stats2/segment | ?&country=0&gender=2&education=4 | + | 1529 | 649
[27/Feb/2014:17:10:49 +0000] | 150.70.97.122 | /stats2/segment | ?&country=0&gender=2&education=4&age=140 | + | 1514 | 625
[27/Feb/2014:17:10:50 +0000] | 150.70.97.127 | /stats2/segment | ?&country=0&gender=2&education=4&age=15 | + | 1718 | 623
[27/Feb/2014:17:10:52 +0000] | 150.70.97.112 | /stats2/segment | ?&country=0&gender=2&education=4&age=60 | + | 12041 | 636
[27/Feb/2014:17:10:52 +0000] | 150.70.97.123 | /stats2/segment | ?&country=0&gender=1&education=4 | + | 1676 | 650
[27/Feb/2014:17:11:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 591458 | 14
[27/Feb/2014:17:11:04 +0000] | 150.70.97.98 | /stats2/segment | ?&hdi=3&gender=2&education=4&age=15 | + | 309210 | 1656
[27/Feb/2014:17:11:05 +0000] | 31.24.9.91 | /stats/totalvotes |  | + | 845674 | 45
[27/Feb/2014:17:11:07 +0000] | 31.24.9.91 | /static/map_stats.json |  | + | 447589 | 252629
[27/Feb/2014:17:11:07 +0000] | 66.249.64.141 | /stats/totalvotes |  | + | 1609 | 45
[27/Feb/2014:17:11:04 +0000] | 74.82.64.146 | /stats/public/segment | ?country=7 | + | 3093145 | 511
[27/Feb/2014:17:11:08 +0000] | 31.24.9.91 | /static/segment_comparison.json |  | + | 426 | 10149
[27/Feb/2014:17:11:09 +0000] | 66.249.64.141 | /static/map_stats.json |  | + | 59094 | 252629
[27/Feb/2014:17:11:09 +0000] | 58.11.137.62 | /stats/totalvotes |  | + | 1353 | 45
[27/Feb/2014:17:11:09 +0000] | 31.24.9.91 | /stats/public/segment | ?&country=88&gender=0&age_ub=140 | + | 542838 | 512
[27/Feb/2014:17:11:10 +0000] | 66.249.64.131 | /static/segment_comparison.json |  | + | 456 | 10149
[27/Feb/2014:17:11:11 +0000] | 66.249.64.136 | /stats/public/segment | ?&country=141&gender=0&age_ub=140 | + | 955636 | 507
[27/Feb/2014:17:11:12 +0000] | 58.11.137.62 | /static/map_stats.json |  | + | 2332932 | 252629
[27/Feb/2014:17:11:16 +0000] | 58.11.137.62 | /static/segment_comparison.json |  | + | 394 | 10149
[27/Feb/2014:17:10:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=2 | + | 71726754 | 546
[27/Feb/2014:17:11:18 +0000] | 58.11.137.62 | /stats/public/segment | ?&country=141&gender=0&age_ub=140 | + | 904103 | 507
[27/Feb/2014:17:11:17 +0000] | 74.82.64.162 | /stats/public/segment | ?&country=7&gender=1&age_ub=34 | + | 1612839 | 503
[27/Feb/2014:17:11:21 +0000] | 150.70.173.50 | /stats2/segment | ?&hdi=1&gender=2&education=4&age=15 | + | 175720 | 1617
[27/Feb/2014:17:11:27 +0000] | 150.70.173.45 | /stats2/segment | ?&hdi=2&gender=2&education=4&age=15 | + | 1607 | 1625
[27/Feb/2014:17:10:05 +0000] | 127.0.0.1 | /stats/public/segment | ?gender=1 | + | 84325765 | 546
[27/Feb/2014:17:11:30 +0000] | 150.70.173.57 | /stats2/segment | ?&region=3&gender=2&education=4&age=15 | + | 236719 | 779
[27/Feb/2014:17:11:31 +0000] | 150.70.172.111 | /stats2/segment | ?&country=0&gender=0&education=4 | + | 1533 | 658
[27/Feb/2014:17:11:36 +0000] | 89.133.74.106 | /stats/totalvotes |  | + | 1548 | 45
[27/Feb/2014:17:11:29 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=55 | + | 7738206 | 528
[27/Feb/2014:17:11:37 +0000] | 89.133.74.106 | /static/map_stats.json |  | + | 1035212 | 252629
[27/Feb/2014:17:11:39 +0000] | 89.133.74.106 | /static/segment_comparison.json |  | + | 427 | 10149
[27/Feb/2014:17:11:40 +0000] | 150.70.64.215 | /stats2/segment | ?&country=0&gender=2&education=4 | + | 1486 | 649
[27/Feb/2014:17:11:48 +0000] | 69.203.4.189 | /stats2/value_list | ?dim=partner | + | 50368 | 14324
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/demographics | ?country=23 | + | 3285 | 253
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23 | + | 9868 | 216
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&country=23&gender=0&education=0 | + | 2097 | 216
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&education=1 | + | 2140 | 192
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&education=3 | + | 32127 | 213
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&gender=2 | + | 32082 | 213
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&education=2 | + | 41112 | 199
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&education=4 | + | 2379 | 214
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&age=15 | + | 2263 | 195
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&age=61 | + | 4485 | 168
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&age=45 | + | 5751 | 210
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&age=30 | + | 9226 | 217
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&age=60 | + | 7865 | 201
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&hdi=2 | + | 186329 | 369
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&hdi=4 | + | 177891 | 360
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&hdi=3 | + | 193019 | 367
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&gender=1 | + | 415017 | 215
[27/Feb/2014:17:11:49 +0000] | 69.203.4.189 | /stats2/segment | ?country=23&hdi=1 | + | 259919 | 364
[27/Feb/2014:17:11:17 +0000] | 127.0.0.1 | /stats/public/segment | ?age_lb=35&age_ub=54 | + | 32652514 | 537
[27/Feb/2014:17:11:54 +0000] | 150.70.97.98 | /stats2/segment | ?&country=0&gender=2&education=4&age=30 | + | 1591 | 644
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/value_list | ?dim=partner | + | 5205 | 14324
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64 | + | 3358 | 229
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/demographics | ?country=64 | + | 11549 | 265
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&country=64&gender=0&education=0 | + | 3284 | 229
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&gender=2 | + | 2392 | 223
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&education=3 | + | 5750 | 213
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&education=4 | + | 5449 | 223
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&age=15 | + | 2359 | 211
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&age=60 | + | 5051 | 215
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&age=30 | + | 4918 | 224
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&age=45 | + | 7190 | 220
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&age=61 | + | 7274 | 213
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&hdi=2 | + | 118359 | 368
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&hdi=1 | + | 127596 | 364
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&hdi=3 | + | 112035 | 367
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&gender=1 | + | 693903 | 220
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&education=2 | + | 693841 | 212
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&hdi=4 | + | 321795 | 360
[27/Feb/2014:17:11:55 +0000] | 69.203.4.189 | /stats2/segment | ?country=64&education=1 | + | 844790 | 209
[27/Feb/2014:17:12:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 597 | 14
[27/Feb/2014:17:12:01 +0000] | 54.227.246.164 | /stats/partners |  | - | 10032 | 70211
[27/Feb/2014:17:12:02 +0000] | 127.0.0.1 | * |  | - | 163 | 0
[27/Feb/2014:17:12:03 +0000] | 127.0.0.1 | * |  | - | 158 | 0
[27/Feb/2014:17:11:05 +0000] | 74.82.64.144 | /stats/public/sampleSimilar | ?choices=2,3,7,10,11,13 | + | 58814158 | 3300
[27/Feb/2014:17:12:06 +0000] | 69.203.4.189 | /stats2/value_list | ?dim=partner | + | 4326 | 14324
[27/Feb/2014:17:12:06 +0000] | 69.203.4.189 | /stats2/demographics | ?country=189 | + | 3843 | 265
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189 | + | 2350 | 227
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&country=189&gender=0&education=0 | + | 2680 | 223
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&gender=1 | + | 2231 | 220
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&education=2 | + | 6984 | 215
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&gender=2 | + | 8978 | 223
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&education=3 | + | 11026 | 216
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&education=1 | + | 13025 | 199
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&education=4 | + | 2912 | 224
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&age=15 | + | 2643 | 211
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&age=60 | + | 3965 | 218
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&age=30 | + | 6961 | 219
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&age=45 | + | 6601 | 219
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&age=61 | + | 2982 | 210
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&hdi=1 | + | 74637 | 364
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&hdi=2 | + | 75004 | 368
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&hdi=3 | + | 69738 | 367
[27/Feb/2014:17:12:07 +0000] | 69.203.4.189 | /stats2/segment | ?country=189&hdi=4 | + | 60071 | 362
[27/Feb/2014:17:12:09 +0000] | 150.70.97.127 | /stats2/segment | ?&hdi=4&gender=2&education=4&age=15 | + | 1612 | 1603
[27/Feb/2014:17:10:05 +0000] | 127.0.0.1 | /stats/public/segment | ?age_ub=34 | + | 125617552 | 547
[27/Feb/2014:17:12:14 +0000] | 150.70.172.111 | /stats2/segment | ?&hdi=1&gender=2&education=4&age=15 | + | 7685 | 1617
[27/Feb/2014:17:12:14 +0000] | 127.0.0.1 | * |  | - | 130 | 0
[27/Feb/2014:17:12:15 +0000] | 150.70.64.215 | /stats2/segment | ?&country=0&gender=2&education=4&age=30 | + | 1610 | 644
[27/Feb/2014:17:12:16 +0000] | 150.70.64.215 | /stats2/segment | ?&hdi=4&gender=2&education=4&age=15 | + | 1624 | 1603
[27/Feb/2014:17:12:21 +0000] | 127.0.0.1 | * |  | - | 417 | 0
[27/Feb/2014:17:12:22 +0000] | 165.65.122.115 | /stats2/value_list | ?dim=partner | + | 4657 | 14324
[27/Feb/2014:17:12:22 +0000] | 165.65.122.115 | /stats2/segment | ?country=125 | + | 3133 | 247
[27/Feb/2014:17:12:22 +0000] | 165.65.122.115 | /stats2/demographics | ?country=125 | + | 30514 | 282
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&country=125&gender=0&education=0 | + | 2816 | 246
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&gender=1 | + | 9802 | 246
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&education=1 | + | 8641 | 238
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&gender=2 | + | 14486 | 243
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&education=4 | + | 18602 | 245
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&education=3 | + | 9038 | 239
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&education=2 | + | 10667 | 241
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&age=15 | + | 13204 | 239
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&age=30 | + | 2408 | 244
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&age=45 | + | 2168 | 241
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&age=60 | + | 2316 | 240
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&age=61 | + | 150072 | 237
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&hdi=4 | + | 269054 | 361
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&hdi=2 | + | 278893 | 368
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&hdi=1 | + | 282816 | 366
[27/Feb/2014:17:12:23 +0000] | 165.65.122.115 | /stats2/segment | ?country=125&hdi=3 | + | 281624 | 368
[27/Feb/2014:17:12:27 +0000] | 150.70.64.212 | /stats2/segment | ?&hdi=3&gender=2&education=4&age=15 | + | 1553 | 1656
[27/Feb/2014:17:12:28 +0000] | 127.0.0.1 | * |  | - | 171 | 0
[27/Feb/2014:17:10:05 +0000] | 127.0.0.1 | /stats/public/segment | ? | + | 145216478 | 548
[27/Feb/2014:17:12:10 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=3 | + | 19924661 | 533
[27/Feb/2014:17:12:30 +0000] | 127.0.0.1 | * |  | - | 103 | 0
[27/Feb/2014:17:12:31 +0000] | 150.70.64.215 | /stats2/segment | ?&country=0&gender=2&education=4&age=15 | + | 1642 | 623
[27/Feb/2014:17:11:37 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=1 | + | 54692594 | 545
[27/Feb/2014:17:12:35 +0000] | 150.70.64.212 | /stats2/segment | ?&country=0&gender=2&education=4&age=60 | + | 228147 | 636
[27/Feb/2014:17:12:37 +0000] | 127.0.0.1 | * |  | - | 173 | 0
[27/Feb/2014:17:12:30 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=4 | + | 10028898 | 531
[27/Feb/2014:17:12:41 +0000] | 127.0.0.1 | * |  | - | 167 | 0
[27/Feb/2014:17:11:49 +0000] | 127.0.0.1 | /stats/public/segment | ?hdi=2 | + | 52645297 | 546
[27/Feb/2014:17:12:43 +0000] | 127.0.0.1 | * |  | - | 159 | 0
[27/Feb/2014:17:12:46 +0000] | 150.70.64.212 | /stats2/segment | ?&country=0&gender=2&education=4&age=45 | + | 2446 | 642
[27/Feb/2014:17:12:51 +0000] | 150.70.64.212 | /stats2/segment | ?&country=0&gender=1&education=4 | + | 2575 | 650
[27/Feb/2014:17:13:01 +0000] | 54.227.246.164 | /stats/ping |  | - | 776 | 14
[27/Feb/2014:17:10:05 +0000] | 127.0.0.1 | /stats/public/map | ? | - | 185952184 | 752
[27/Feb/2014:17:13:11 +0000] | 127.0.0.1 | * |  | - | 106 | 0
[27/Feb/2014:17:13:28 +0000] | 165.65.122.115 | /stats/totalvotes |  | + | 1361 | 45
[27/Feb/2014:17:13:28 +0000] | 165.65.122.115 | /static/map_stats.json |  | X | 20970 | 252629
[27/Feb/2014:17:13:31 +0000] | 150.70.75.28 | /stats2/segment | ?&country=0&gender=0&education=0 | + | 2639 | 660
[27/Feb/2014:17:13:31 +0000] | 150.70.75.28 | /stats2/segment | ?&gender=2 | + | 2708 | 658
[27/Feb/2014:17:13:32 +0000] | 150.70.75.28 | /stats2/segment | ?&education=3 | + | 2547 | 649
[27/Feb/2014:17:13:34 +0000] | 150.70.75.28 | /stats2/demographics |  | + | 13476 | 2928
